perfil_id,descripcion_normalizada,direccion,tipo_movimiento,categoria_principal,ocurrencias,fecha_inicial,fecha_final,valor_mediano,dataset_declara_recurrente,regularidad_dataset,estado_ingreso_perfil,fechas_distintas,intervalo_mediano_dias,dispersion_intervalo_dias,cadencia_observada,regularidad_pct,estado_patron,naturaleza_observada,nivel_incertidumbre
PERF_0194,factura internet,salida,gasto,Servicios,4,2026-04-08,2026-06-15,319000.0,True,fijo,variable,4,30.0,5.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0194,materiales manualidades,salida,gasto,Ocio,2,2026-04-08,2026-04-14,134500.0,False,variable,variable,2,6.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0194,reembolso gasto,entrada,devolucion,Devoluciones y reembolsos,1,2026-04-10,2026-04-10,30000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,patrocinio deportivo,entrada,ingreso_generado,Ingresos laborales,4,2026-04-11,2026-06-20,2053500.0,True,fijo,variable,4,16.0,7.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0194,implementos entrenamiento,salida,gasto,Inversión productiva,3,2026-04-12,2026-06-13,305000.0,True,fijo,variable,3,31.0,12.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0194,recarga transporte,salida,gasto,Transporte,4,2026-04-13,2026-06-16,188500.0,True,fijo,variable,4,18.0,10.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0194,seguro salud,salida,gasto,Salud,1,2026-04-13,2026-04-13,131000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,mantenimiento bicicleta,salida,gasto,Inversión productiva,6,2026-04-15,2026-06-16,395500.0,True,fijo,variable,5,14.0,5.0,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0194,taller artesanias,salida,gasto,Ocio,1,2026-04-16,2026-04-16,145000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,capacitacion,salida,gasto,Educación,2,2026-04-16,2026-06-08,194500.0,True,fijo,variable,2,53.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0194,supermercado,salida,gasto,Alimentación,3,2026-04-17,2026-06-26,228000.0,True,fijo,variable,3,35.0,1.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0194,premio competencia,entrada,ingreso_generado,Otros recursos recibidos,4,2026-04-18,2026-06-10,1744000.0,True,fijo,variable,4,13.0,9.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0194,factura energia,salida,gasto,Servicios,4,2026-04-20,2026-06-12,272000.0,True,fijo,variable,3,26.5,1.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0194,donacion,salida,transferencia_apoyo,Transferencias y apoyo,2,2026-04-20,2026-06-30,142500.0,True,fijo,variable,2,71.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0194,apoyo familiar,salida,transferencia_apoyo,Transferencias y apoyo,2,2026-04-21,2026-05-15,206000.0,True,fijo,variable,2,24.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0194,uniforme trabajo,salida,gasto,Vestimenta,3,2026-04-25,2026-06-17,128000.0,True,fijo,variable,3,26.5,6.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0194,repuesto transporte,salida,gasto,Transporte,2,2026-04-28,2026-06-27,131500.0,True,fijo,variable,2,60.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0194,compra pos,salida,gasto,Otra / ambigua,1,2026-04-30,2026-04-30,158000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,entrada evento,salida,gasto,Ocio,1,2026-04-30,2026-04-30,74000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,accesorios personales,salida,gasto,Vestimenta,2,2026-05-06,2026-05-30,100000.0,False,variable,variable,2,24.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0194,cafeteria,salida,gasto,Alimentación,2,2026-05-07,2026-05-25,125500.0,False,variable,variable,2,18.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0194,plan celular,salida,gasto,Servicios,1,2026-05-08,2026-05-08,240000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,tienda de hilos,salida,gasto,Ocio,1,2026-05-09,2026-05-09,122000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,hotel turismo,salida,gasto,Ocio,1,2026-05-10,2026-05-10,108000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,copago salud,salida,gasto,Salud,1,2026-05-12,2026-05-12,213000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,sastreria,salida,gasto,Vestimenta,2,2026-05-13,2026-06-17,202000.0,True,fijo,variable,2,35.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0194,laboratorio clinico,salida,gasto,Salud,1,2026-05-18,2026-05-18,278000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,entrada concierto,salida,gasto,Ocio,1,2026-05-20,2026-05-20,62000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,herramienta educativa,salida,gasto,Educación,1,2026-05-20,2026-05-20,90000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,juego digital,salida,gasto,Ocio,1,2026-05-24,2026-05-24,201000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,examen medico,salida,gasto,Salud,1,2026-05-28,2026-05-28,231000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,compra audifonos,salida,gasto,Ocio,1,2026-06-01,2026-06-01,84000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,reintegro bancario,entrada,devolucion,Devoluciones y reembolsos,1,2026-06-06,2026-06-06,220000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,libreria,salida,gasto,Educación,1,2026-06-08,2026-06-08,285000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,transmilenio,salida,gasto,Transporte,1,2026-06-11,2026-06-11,371000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,estacion servicio,salida,gasto,Transporte,2,2026-06-12,2026-06-13,189500.0,False,variable,variable,2,1.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0194,calzado,salida,gasto,Vestimenta,1,2026-06-21,2026-06-21,82000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,matricula curso,salida,gasto,Educación,1,2026-06-23,2026-06-23,293000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,arreglo vivienda,salida,gasto,Vivienda,1,2026-06-25,2026-06-25,92000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,pago qr,salida,gasto,Otra / ambigua,1,2026-06-26,2026-06-26,86000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,debito comercio,salida,gasto,Otra / ambigua,1,2026-06-26,2026-06-26,183000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,ingreso de temporada,entrada,ingreso_generado,Trabajo independiente,14,2026-04-01,2026-06-26,333500.0,False,estacional,estacional,12,5.0,1.0,irregular,45.45,sin_regularidad_suficiente,variable,media
PERF_0195,pago arriendo,salida,gasto,Vivienda,3,2026-04-02,2026-06-01,1111000.0,True,fijo,estacional,3,30.0,0.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0195,restaurante,salida,gasto,Alimentación,1,2026-04-02,2026-04-02,130000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,datos moviles reparto,salida,gasto,Inversión productiva,1,2026-04-03,2026-04-03,195000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,cafeteria,salida,gasto,Alimentación,1,2026-04-03,2026-04-03,166000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,transferencia a tercero,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-04-05,2026-04-05,73000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,factura internet,salida,gasto,Servicios,3,2026-04-08,2026-06-15,231000.0,True,fijo,estacional,3,34.0,8.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0195,bus urbano,salida,gasto,Transporte,1,2026-04-08,2026-04-08,192000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,plan celular,salida,gasto,Servicios,2,2026-04-08,2026-04-15,224000.0,False,variable,estacional,2,7.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0195,mercado barrio,salida,gasto,Alimentación,2,2026-04-12,2026-06-05,223500.0,True,fijo,estacional,2,54.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0195,supermercado,salida,gasto,Alimentación,3,2026-04-14,2026-06-11,253000.0,True,fijo,estacional,3,29.0,9.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0195,recarga transporte,salida,gasto,Transporte,3,2026-04-14,2026-06-20,284000.0,True,fijo,estacional,3,33.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0195,pago tarjeta credito,salida,pago_deuda,Deuda y financiación,5,2026-04-14,2026-06-09,217000.0,True,fijo,estacional,5,10.0,2.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0195,administracion conjunto,salida,gasto,Vivienda,1,2026-04-14,2026-04-14,262000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,factura agua,salida,gasto,Servicios,1,2026-04-15,2026-04-15,165000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,factura energia,salida,gasto,Servicios,7,2026-04-20,2026-06-20,314000.0,True,fijo,estacional,7,6.0,2.5,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0195,taller vehiculo,salida,gasto,Transporte,1,2026-04-21,2026-04-21,71000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,ferreteria reparacion,salida,gasto,Vivienda,1,2026-04-22,2026-04-22,184000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,curso en linea,salida,gasto,Educación,1,2026-04-22,2026-04-22,88000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,zapateria,salida,gasto,Vestimenta,2,2026-04-23,2026-04-26,79500.0,False,variable,estacional,2,3.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0195,salida fotografica,salida,gasto,Ocio,2,2026-04-24,2026-05-23,121500.0,True,fijo,estacional,2,29.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0195,almacen fotografia,salida,gasto,Ocio,1,2026-04-29,2026-04-29,129000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,almacen moda,salida,gasto,Vestimenta,2,2026-04-29,2026-06-16,119500.0,True,fijo,estacional,2,48.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0195,modelo 3d digital,salida,gasto,Ocio,1,2026-05-06,2026-05-06,78000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,reverso compra tarjeta,entrada,devolucion,Devoluciones y reembolsos,1,2026-05-06,2026-05-06,220000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,laboratorio clinico,salida,gasto,Salud,1,2026-05-10,2026-05-10,431000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,filamento impresion 3d,salida,gasto,Ocio,1,2026-05-12,2026-05-12,279000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,spotify,salida,gasto,Ocio,1,2026-05-14,2026-05-14,166000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,herramienta educativa,salida,gasto,Educación,1,2026-05-15,2026-05-15,209000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,pago institucion,salida,gasto,Educación,2,2026-05-18,2026-05-21,259000.0,False,variable,estacional,2,3.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0195,desembolso credito banco,entrada,financiacion_recibida,Deuda y financiación recibida,2,2026-05-18,2026-06-16,412000.0,True,fijo,estacional,2,29.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0195,combustible trabajo,salida,gasto,Inversión productiva,2,2026-05-19,2026-06-22,473500.0,True,fijo,estacional,2,34.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0195,mantenimiento moto,salida,gasto,Inversión productiva,1,2026-05-24,2026-05-24,282000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,libro digital,salida,gasto,Educación,2,2026-05-27,2026-06-25,110500.0,True,fijo,estacional,2,29.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0195,repuesto transporte,salida,gasto,Transporte,1,2026-06-02,2026-06-02,162000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,netflix,salida,gasto,Ocio,1,2026-06-07,2026-06-07,166000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,pedido restaurante,salida,gasto,Alimentación,1,2026-06-08,2026-06-08,153000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,accesorios bicicleta,salida,gasto,Inversión productiva,1,2026-06-10,2026-06-10,362000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,arreglo vivienda,salida,gasto,Vivienda,1,2026-06-13,2026-06-13,127000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,tienda videojuegos,salida,gasto,Ocio,1,2026-06-17,2026-06-17,175000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,accesorio camara,salida,gasto,Ocio,1,2026-06-20,2026-06-20,269000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,accesorios personales,salida,gasto,Vestimenta,1,2026-06-27,2026-06-27,203000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0195,arreglo prenda,salida,gasto,Vestimenta,1,2026-06-29,2026-06-29,123000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0196,cuota hipoteca,salida,gasto,Vivienda,3,2026-04-01,2026-06-05,2015000.0,True,fijo,mixto,3,32.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0196,combustible,salida,gasto,Transporte,1,2026-04-01,2026-04-01,366000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0196,matricula curso,salida,gasto,Educación,2,2026-04-02,2026-06-27,366000.0,True,fijo,mixto,2,86.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0196,libro digital,salida,gasto,Educación,2,2026-04-04,2026-04-16,230000.0,False,variable,mixto,2,12.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0196,bolsas y empaques,salida,gasto,Inversión productiva,2,2026-04-05,2026-05-13,889000.0,True,fijo,mixto,2,38.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0196,pago ingreso principal,entrada,ingreso_generado,Ingresos laborales,3,2026-04-05,2026-06-05,810000.0,True,fijo,mixto,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0196,supermercado,salida,gasto,Alimentación,4,2026-04-06,2026-06-24,423000.0,True,fijo,mixto,4,22.0,12.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0196,app transporte,salida,gasto,Transporte,1,2026-04-08,2026-04-08,275000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0196,mercado barrio,salida,gasto,Alimentación,1,2026-04-11,2026-04-11,401000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0196,plataforma videojuegos,salida,gasto,Ocio,1,2026-04-12,2026-04-12,311000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0196,factura agua,salida,gasto,Servicios,3,2026-04-12,2026-06-08,520000.0,True,fijo,mixto,2,57.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0196,ingreso adicional,entrada,ingreso_generado,Trabajo independiente,9,2026-04-13,2026-06-30,746000.0,True,fijo,mixto,9,8.5,5.5,irregular,37.5,sin_regularidad_suficiente,variable,media
PERF_0196,comida rapida,salida,gasto,Alimentación,2,2026-04-15,2026-06-11,353000.0,True,fijo,mixto,2,57.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0196,desembolso credito banco,entrada,financiacion_recibida,Deuda y financiación recibida,2,2026-04-15,2026-05-07,1068000.0,True,fijo,mixto,2,22.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0196,curso en linea,salida,gasto,Educación,2,2026-04-18,2026-04-26,247000.0,False,variable,mixto,2,8.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0196,accesorios personales,salida,gasto,Vestimenta,1,2026-04-19,2026-04-19,118000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0196,reverso compra tarjeta,entrada,devolucion,Devoluciones y reembolsos,2,2026-04-19,2026-06-24,155000.0,True,fijo,mixto,2,66.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0196,factura internet,salida,gasto,Servicios,5,2026-04-20,2026-06-15,371000.0,True,fijo,mixto,4,25.0,1.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0196,factura energia,salida,gasto,Servicios,4,2026-04-20,2026-06-15,472500.0,True,fijo,mixto,4,23.0,7.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0196,consulta medica,salida,gasto,Salud,2,2026-04-21,2026-05-30,391500.0,True,fijo,mixto,2,39.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0196,boleteria,salida,gasto,Ocio,2,2026-04-24,2026-06-26,270500.0,True,fijo,mixto,2,63.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0196,suscripcion streaming,salida,gasto,Ocio,3,2026-04-24,2026-06-17,291000.0,True,fijo,mixto,3,27.0,25.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0196,prestamo formal recibido,entrada,financiacion_recibida,Deuda y financiación recibida,1,2026-04-26,2026-04-26,726000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
